EntrezID	p.value	HPV+/HPV-
NA	0.556977987	1.04
54207	0.556982723	1.04
55239	0.556993868	1.21
100127980	0.557006614	-1.14
6635	0.55704266	1.14
55194	0.557058728	-1.23
60526	0.55706321	1.22
1822	0.557076184	-1.16
23119	0.557076342	1.21
2259	0.557108055	1.05
54480	0.557109975	-1.41
NA	0.557202344	1.12
23317	0.557229817	-1.18
NA	0.55723117	1.06
8760	0.557266179	1.27
55658	0.557279341	-1.21
50614	0.557299991	1.11
144165	0.557341179	-1.73
NA	0.55735009	-1.08
431707	0.557393201	-1.05
25807	0.557414022	-1.27
6185	0.557430255	1.12
29883	0.557430938	1.21
23387	0.557550998	1.09
3698	0.557607894	-1.07
NA	0.557624101	1.16
100130872	0.557651627	-1.14
22943	0.557652974	-1.12
133396	0.557655729	-1.48
NA	0.557669803	-1.05
NA	0.557672741	1.07
NA	0.557675586	1.12
NA	0.557677666	-1.11
79132	0.557700815	-1.45
100132386	0.557718117	-1.06
284112	0.557732528	-1.11
NA	0.557746757	1.09
NA	0.557777683	-1.12
NA	0.557786978	-1.10
6642	0.557795512	-1.06
90550	0.557810708	1.27
10984	0.557819032	1.11
6546	0.55783437	1.07
115294	0.557837427	1.18
9474	0.557862658	-1.19
148932	0.557875617	-1.10
940	0.557892491	1.06
4094	0.55789315	-1.06
80817	0.557893788	-1.04
NA	0.557893934	1.17
285521	0.557928669	1.07
25957	0.558034564	-1.16
5163	0.558042306	-1.40
3786	0.558045397	-1.12
1842	0.558046198	-1.75
112869	0.55806808	-1.36
NA	0.558074572	1.11
10950	0.558079441	1.26
79020	0.558088182	-1.18
NA	0.558088908	-1.11
3155	0.558092739	-1.16
6702	0.558135999	-1.08
NA	0.558151453	2.02
NA	0.558171053	-1.08
NA	0.558187874	-1.43
9354	0.558203777	-1.19
56255	0.558248175	-1.36
55296	0.558279757	-1.36
2206	0.558324741	1.05
7711	0.558348528	-1.23
NA	0.558404734	-1.12
8390	0.558445762	-1.10
79871	0.558461226	1.16
NA	0.55847495	-1.07
5379	0.558483227	1.29
678	0.558516224	-1.08
199870	0.558566576	1.09
NA	0.558569945	1.30
9255	0.55859106	-1.14
NA	0.55861473	-1.22
6144	0.558614986	-1.09
440423	0.558628956	1.09
10730	0.558672572	-1.21
NA	0.558678085	1.07
NA	0.558682072	1.06
8899	0.558685692	-1.07
NA	0.558689557	1.04
1454	0.558720477	-1.27
4915	0.558737361	1.09
NA	0.558750838	1.12
NA	0.558811454	-1.31
270	0.558850598	1.08
NA	0.558884844	1.08
1513	0.558899706	-1.19
146850	0.558912393	1.06
100130894	0.558916743	-1.05
NA	0.558923805	1.28
55124	0.558939236	-1.09
2009	0.558945316	-1.62
337970	0.558976767	1.05
NA	0.558986229	1.10
2528	0.559019932	1.13
283403	0.559033386	1.20
10512	0.559080495	-1.17
5542	0.559116436	-1.14
169044	0.559145743	-1.08
2969	0.559154882	-1.06
NA	0.559173866	1.07
NA	0.559182711	1.08
9236	0.559190892	-1.15
245973	0.559199811	-1.39
284340	0.559256278	-1.15
256076	0.559272732	1.05
9860	0.55930838	1.08
146845	0.559322872	-1.17
NA	0.559326334	-1.11
127602	0.559345175	1.49
6964	0.559378267	1.06
4694	0.559421953	-1.16
7752	0.559442361	-1.17
259232	0.559454065	1.09
8359	0.559473382	1.06
79016	0.559476614	-1.13
NA	0.559508723	-1.06
84934	0.559538491	-1.15
3054	0.559549461	-1.15
8682	0.559559289	-1.16
2813	0.559583515	-1.05
6509	0.559630797	1.83
NA	0.559639585	1.16
118491	0.55964758	-1.11
728215	0.559648796	1.07
NA	0.559672776	1.13
9750	0.559708719	-1.71
5716	0.559716652	-1.29
NA	0.559731956	-1.10
5955	0.55973284	1.26
NA	0.559760784	1.09
NA	0.559769578	-1.06
84529	0.559788592	1.54
2932	0.559848197	-1.09
NA	0.559850021	1.16
144193	0.559873669	-1.11
NA	0.559879135	1.30
138474	0.559910162	1.05
NA	0.559917617	-1.05
5138	0.559920891	1.13
10806	0.559946886	1.09
5275	0.559963329	1.06
8074	0.55996421	1.08
10981	0.559993979	-1.20
5802	0.559996139	-1.12
NA	0.559997056	1.06
2760	0.560045769	1.16
NA	0.560049986	-1.07
8556	0.560057486	-1.09
81870	0.560071792	-1.05
55967	0.560093355	1.16
140258	0.560119637	1.08
8987	0.560144563	-1.06
83989	0.560148396	-1.47
NA	0.560162269	1.09
NA	0.560170995	1.09
9941	0.560204349	-1.07
220134	0.560237806	1.17
6898	0.560239485	-1.09
NA	0.560276301	-1.17
9444	0.560288437	-1.23
114800	0.560294293	1.10
1234	0.560296194	-1.07
3763	0.560297715	-1.13
400581	0.56031593	1.12
65065	0.560323121	1.25
5062	0.560340129	1.17
NA	0.560361139	-1.08
55357	0.560368185	-1.28
9482	0.56042843	-1.14
NA	0.560445119	-1.04
57007	0.56044824	-1.06
114769	0.560459105	-1.60
NA	0.560472842	-1.06
NA	0.560516637	1.07
389722	0.560521514	1.25
120400	0.560525682	-1.06
NA	0.560529713	1.10
2192	0.560576135	1.09
9444	0.560596484	-1.19
9737	0.560606308	-1.12
65123	0.560618648	-1.15
9466	0.560659949	1.45
3675	0.560666567	1.28
728564	0.560691063	-1.10
NA	0.56069449	1.05
NA	0.56072891	-1.13
NA	0.560736985	1.15
91179	0.56075407	1.09
NA	0.560848578	1.07
646982	0.560853578	-1.08
9586	0.560905017	1.34
653464	0.560908824	-1.23
90806	0.560983915	-1.30
5108	0.560984544	-1.07
2055	0.561022846	1.24
64924	0.561051483	-1.04
205147	0.561053893	1.10
153745	0.561098891	-1.10
NA	0.56110919	1.52
27309	0.561139895	-1.19
6374	0.561216909	1.03
6047	0.561228123	1.24
340061	0.561234063	-1.20
64689	0.561245195	-1.09
988	0.561255634	-1.17
51450	0.561260589	-1.60
23281	0.561260769	1.37
84942	0.561289125	-1.19
NA	0.561294891	1.05
NA	0.561345274	1.08
54551	0.561356351	-1.07
54512	0.561384088	1.26
200407	0.561405446	1.71
284391	0.561422194	-1.06
348180	0.561437023	-1.06
NA	0.561453025	1.06
7975	0.561491132	1.32
201176	0.56153719	-1.09
10394	0.561549924	1.07
51009	0.561655771	-1.14
153579	0.561676944	-1.12
84304	0.561731574	-1.09
NA	0.561740639	-1.07
641977	0.561747472	-1.09
NA	0.56176031	-1.24
84820	0.561772581	1.14
8867	0.561781801	-1.11
5087	0.561807062	-1.53
84142	0.561821584	-1.32
207063	0.561827455	-1.32
100144597	0.561832235	-1.13
23499	0.561878398	-1.05
222161	0.561880935	-1.27
1414	0.561888931	-1.09
117155	0.561903839	1.08
8433	0.561903916	-1.06
8394	0.561991524	1.15
659	0.561992719	-1.24
81857	0.562000841	-1.05
NA	0.562008788	-1.06
100130417	0.562028184	1.10
151651	0.562058581	-1.05
441549	0.562085058	-1.20
NA	0.562093741	1.07
420	0.562105297	1.07
5080	0.562139224	-1.61
643160	0.56214905	1.27
11245	0.562181609	1.28
NA	0.562196743	-1.07
54620	0.562229143	-1.23
51513	0.562257894	1.38
NA	0.562270276	1.06
7756	0.562274721	1.19
54920	0.562298093	1.21
2733	0.562305388	1.20
54841	0.56231296	1.15
NA	0.562314889	-1.06
55363	0.562329524	-1.04
54982	0.562364974	1.24
23331	0.562368243	-1.70
165186	0.56240181	-1.08
55508	0.562441655	-1.15
10724	0.562464608	-1.23
5771	0.562507325	1.07
5728	0.562515007	1.90
23431	0.562519708	1.21
NA	0.562522269	-1.07
23092	0.562555734	-1.15
1349	0.562572215	1.13
56648	0.562594438	1.42
79137	0.562646931	-1.23
26974	0.562658483	-1.08
2167	0.56268462	-1.08
139322	0.562702098	1.26
133015	0.562724067	1.29
54495	0.562729522	1.07
8722	0.56273484	-1.61
113263	0.56274564	1.47
NA	0.562763994	1.48
5407	0.562766206	-1.08
151056	0.562794898	1.07
7249	0.562809236	1.07
2043	0.562885629	-1.59
9394	0.562905034	1.10
NA	0.562913457	-1.09
NA	0.562934157	1.06
54464	0.562958888	1.23
5510	0.562968834	-1.17
NA	0.562996608	1.12
2997	0.563005548	-1.38
NA	0.563014451	-1.09
3198	0.563030359	1.93
2621	0.563079524	1.36
51616	0.563090816	-1.10
653110	0.563096222	1.08
81790	0.563180905	-1.07
NA	0.563238544	1.42
NA	0.563250751	-1.06
5083	0.563258592	-1.17
79587	0.56326158	1.14
5817	0.563276213	1.16
2887	0.563283746	-1.27
NA	0.563292962	1.36
9317	0.563311835	-1.40
54663	0.563314742	1.24
4208	0.563334662	1.06
386618	0.563337403	1.09
1975	0.563377669	-1.24
11332	0.563386477	1.15
60313	0.563388762	-1.15
NA	0.563392806	-1.13
85320	0.563399461	-1.09
4090	0.563400064	-1.15
57396	0.563428422	-1.28
5089	0.563437867	-1.15
NA	0.563481473	-1.16
4763	0.563491435	1.16
2889	0.563498259	1.19
54815	0.563546423	1.17
NA	0.5635806	-1.06
NA	0.563590611	-1.06
6827	0.563597999	-1.16
401466	0.563647596	-1.28
6619	0.563662669	-1.26
55011	0.563677939	1.16
NA	0.563688477	1.05
646482	0.563730118	1.05
NA	0.563741657	-1.06
813	0.563745537	-1.75
123803	0.56379409	-1.24
NA	0.563816705	1.18
26164	0.563823028	1.20
26057	0.563832134	-1.17
NA	0.563842677	-1.17
1048	0.563843136	1.27
150590	0.563875929	1.14
NA	0.563879887	-1.09
83697	0.563904847	1.07
116	0.563909195	1.08
114907	0.563910412	-1.48
55335	0.56391076	-1.06
NA	0.563949241	-1.07
NA	0.564013232	-1.05
10347	0.564035301	1.26
NA	0.564057342	-1.05
64087	0.564072643	1.20
NA	0.564077422	-1.08
NA	0.564094262	-1.25
27125	0.56411256	-1.25
2078	0.564115084	1.05
387496	0.564142226	-1.29
6804	0.564150347	-1.29
55245	0.564161248	1.10
NA	0.564164985	-1.27
153579	0.564167114	1.11
NA	0.564167666	1.04
7094	0.564178677	-1.10
10146	0.564183567	1.27
NA	0.564189912	1.06
66035	0.564209558	-1.18
80311	0.564213042	-1.25
NA	0.564216863	-1.12
22944	0.564255787	-1.23
10949	0.564258149	-1.16
8604	0.56427836	1.21
NA	0.564309462	-1.07
123722	0.564328181	-1.10
285313	0.564338338	-1.11
79809	0.564364722	-1.05
NA	0.564454136	-1.15
4802	0.564467327	-1.08
3339	0.564482711	1.35
NA	0.564490095	1.19
2956	0.564490543	1.10
90627	0.56452353	-1.11
9718	0.564541773	1.32
NA	0.564562131	1.06
92806	0.564583187	1.09
389332	0.564593186	-1.06
22973	0.564598279	1.12
3188	0.564615647	-1.16
27075	0.5646296	-1.23
126248	0.564637142	1.08
NA	0.5646392	-1.05
NA	0.564642823	-1.64
NA	0.564677474	1.07
NA	0.56468201	-1.13
NA	0.564730699	1.05
64388	0.564796555	-1.10
8874	0.56480978	1.08
10019	0.564838723	-1.62
NA	0.564861661	-1.18
2658	0.564869217	-1.11
441212	0.564875818	1.21
5858	0.564880589	-1.09
25827	0.564918653	1.31
203238	0.564928919	1.13
NA	0.564942719	-1.06
55074	0.564990683	-1.07
5364	0.564993644	1.20
317719	0.565011321	1.09
26013	0.565046515	-1.13
79677	0.565069261	-1.14
NA	0.565070993	-1.06
NA	0.565084155	1.06
3213	0.565090792	2.19
9652	0.56513429	1.38
59342	0.565137661	1.05
NA	0.565138885	-1.05
NA	0.565153974	-1.07
NA	0.565155253	-1.12
57149	0.565175023	1.14
2844	0.565214264	-1.09
25878	0.565216148	-2.45
NA	0.565216418	1.22
248	0.565224831	-1.06
2849	0.565268915	-1.05
7982	0.565279952	1.27
26112	0.565282444	1.04
NA	0.565316254	-1.10
29097	0.565327659	1.07
NA	0.565344861	1.13
NA	0.56538227	1.10
5290	0.56538742	-1.10
10728	0.565403654	-1.11
NA	0.565409252	-1.09
NA	0.565410443	-1.08
2049	0.565424896	-1.32
80315	0.565435561	-1.25
26496	0.565440361	-1.05
7629	0.565448735	-1.27
22918	0.565492376	1.07
574407	0.565511056	1.06
NA	0.565515219	-1.04
3026	0.565529238	1.07
400027	0.565533005	1.07
114792	0.565564083	-1.05
220416	0.565588752	-1.05
1622	0.565588863	-1.10
10260	0.565595998	1.36
2589	0.565601645	1.51
79869	0.565630081	1.08
89910	0.565665102	1.26
NA	0.565674824	-1.05
28998	0.565709169	1.25
404037	0.565731249	1.06
7421	0.565737401	1.08
283120	0.565755296	4.16
NA	0.565758374	-1.25
NA	0.565760725	1.05
323	0.565765899	-1.58
1593	0.565768596	-1.12
3209	0.565844069	1.42
7549	0.565848161	1.13
NA	0.565853335	1.37
90459	0.565880955	1.24
NA	0.565900657	1.07
2130	0.565902584	1.14
23229	0.565910098	-1.56
1803	0.565913389	1.10
6101	0.565937815	1.05
NA	0.565939144	1.10
7733	0.565959113	1.07
400128	0.565972064	-1.04
51230	0.566003423	-1.16
79631	0.566008632	1.17
NA	0.566016269	-1.07
57142	0.566023838	1.20
NA	0.566050541	1.05
NA	0.566091236	1.27
NA	0.566096022	1.08
4784	0.566138119	1.13
NA	0.56617124	-1.03
6632	0.566171899	-1.15
79018	0.566191206	-1.29
9649	0.5661982	1.26
NA	0.566243916	1.11
55284	0.566263643	1.23
22891	0.566290097	-1.04
7086	0.56629159	-1.19
56888	0.566296491	-1.16
901	0.566297215	1.32
NA	0.566303485	-1.10
9736	0.5663257	1.31
9260	0.566327344	1.24
65008	0.566335219	-1.17
539	0.566339352	-1.10
NA	0.56635452	1.12
65220	0.56635473	1.18
NA	0.566378805	-1.09
27241	0.56638556	-1.06
9723	0.566402184	-1.13
NA	0.566421436	-1.10
7068	0.566434017	-1.12
3996	0.566453289	-1.15
79648	0.566484217	1.08
5364	0.566486686	-1.13
5515	0.566486696	-1.18
NA	0.566497382	-1.07
10485	0.566524565	-1.09
NA	0.566547315	1.17
5203	0.566584221	1.21
417	0.56658485	-1.08
NA	0.566594734	-1.06
80207	0.566598663	1.11
84140	0.56659967	1.16
56829	0.566646225	-1.25
2176	0.566651954	-1.26
7994	0.566667849	1.19
55088	0.566688248	1.10
7503	0.566728758	1.07
2873	0.566730555	1.14
3949	0.566739307	1.11
NA	0.566764955	-1.05
11338	0.56676715	1.08
4340	0.56678226	-1.05
NA	0.566787987	-1.05
283120	0.5667955	2.74
775	0.566795513	-1.06
54344	0.56679693	-1.39
27069	0.566808031	-1.15
55840	0.566811016	-1.06
53616	0.566820166	1.11
NA	0.566840764	1.06
265	0.56684379	1.05
100286844	0.566853034	-1.10
401207	0.566868639	-1.13
94039	0.566882533	1.16
23036	0.566888065	-1.17
9584	0.566895726	1.04
6314	0.56692709	-1.10
NA	0.566950359	-1.07
414332	0.567025445	-1.11
10000	0.567063919	-1.45
147841	0.567094889	1.15
NA	0.567098282	-1.06
114815	0.567102948	-1.07
4661	0.567107526	1.07
285103	0.567110032	-1.28
9951	0.567131883	1.07
80823	0.567136136	1.19
728591	0.567170808	1.21
1579	0.567174326	1.10
NA	0.567183509	-1.08
79860	0.567186641	1.04
53944	0.567254612	1.16
25886	0.567261849	-1.22
541565	0.567267703	-1.15
7767	0.567307322	-1.04
NA	0.567319526	-1.07
NA	0.567327189	1.08
51741	0.567328472	-1.21
55604	0.56734154	-1.08
9457	0.567342731	1.05
113115	0.567437728	1.28
55705	0.56745249	1.14
10457	0.56753105	-1.71
400	0.567540213	-1.21
NA	0.567545773	-1.10
80321	0.567615222	-1.16
54904	0.567621171	1.24
4289	0.567628651	-1.17
51426	0.567629669	1.16
4926	0.567677919	1.12
NA	0.567696132	1.40
6117	0.567753429	1.16
1493	0.567763765	-1.08
NA	0.567786265	-1.22
65125	0.567800269	-1.23
NA	0.567815124	-1.08
NA	0.567820602	1.06
130940	0.567850162	-1.12
NA	0.567855723	-1.08
79838	0.567872167	-1.04
NA	0.567884355	1.05
7703	0.567909477	-1.07
846	0.567910562	1.10
7322	0.567987191	-1.17
NA	0.568003739	1.05
11060	0.568006823	-1.20
124446	0.568092961	-1.20
389715	0.568119309	1.08
666	0.568177717	-1.10
NA	0.568182276	1.05
114787	0.568216784	-1.06
100128398	0.568235526	1.04
440982	0.568287151	1.11
4751	0.56829894	1.15
NA	0.568312432	-1.09
7026	0.56832477	-1.21
11183	0.568327206	-1.17
160851	0.568352983	1.29
63827	0.568354876	-1.14
146547	0.568359286	-1.12
NA	0.568377779	-1.23
26228	0.568387499	-1.03
NA	0.568392312	-1.05
23120	0.568422291	-1.07
NA	0.568462027	-1.06
23158	0.568484579	-1.51
NA	0.568504697	1.09
54815	0.568518834	1.08
9112	0.568521789	1.19
284930	0.568523366	-1.06
NA	0.56852713	1.06
3131	0.568589476	1.10
84329	0.568593881	-1.19
NA	0.568612466	1.21
NA	0.568646263	1.09
169714	0.568670822	1.20
79912	0.568706024	1.25
10320	0.568710907	-1.09
NA	0.568721516	1.15
54826	0.568729782	1.18
157574	0.56875129	-1.43
755	0.568769021	-1.08
9439	0.568773342	-1.07
23553	0.568776634	-1.09
57544	0.568820704	-1.16
90649	0.568824459	-1.03
143903	0.568863931	1.04
10818	0.568872356	-1.18
55770	0.568891366	-1.16
79906	0.568917543	-1.10
NA	0.568939531	-1.20
11015	0.568977982	-1.54
27439	0.569007674	-1.09
6147	0.569032361	1.14
57030	0.569036688	-1.11
140731	0.569045493	1.11
28968	0.569058047	1.08
NA	0.569093323	-1.22
7520	0.569095124	1.08
NA	0.569099949	1.08
3250	0.569135881	1.06
51517	0.569173969	-1.30
127602	0.569175684	-1.07
401466	0.569181423	-1.21
30815	0.569201715	-1.17
NA	0.569205602	-1.07
390998	0.569219054	-1.10
NA	0.569219568	-1.11
NA	0.569230647	-1.06
3275	0.569272606	-1.29
54748	0.569318984	1.10
284613	0.569395578	1.16
92973	0.569396722	-1.08
NA	0.569444048	1.15
54065	0.569467907	-1.19
4854	0.569486395	-1.13
90199	0.569500978	-1.06
NA	0.569505422	1.06
NA	0.569525298	1.10
NA	0.569539826	-1.09
8470	0.569539959	-1.04
79740	0.569590521	-1.10
3135	0.569613898	-1.22
57594	0.5696262	-1.39
NA	0.569640542	-1.07
NA	0.569651636	-1.09
11264	0.569682833	-1.09
90827	0.569722335	1.03
NA	0.569724282	-1.09
5481	0.569750769	-1.15
81627	0.569753747	-1.24
6259	0.569757439	1.17
220382	0.569766239	-1.11
54859	0.569776629	-1.17
489	0.569801777	-1.20
57224	0.569814601	-1.10
NA	0.569816818	-1.07
22	0.569819263	1.27
54806	0.569828237	-1.09
108	0.569842204	-1.13
7572	0.569922374	1.32
148137	0.569956853	1.27
3945	0.569959122	-1.10
339483	0.569977384	-1.25
5884	0.569994668	-1.15
8029	0.570002329	-1.10
539	0.570013901	1.14
9545	0.57001437	1.17
202333	0.570023449	-1.08
93380	0.570045587	-1.25
10580	0.570055983	1.06
635	0.570063176	-1.05
NA	0.570068175	1.06
55127	0.570086107	-1.21
644873	0.570091462	-1.18
NA	0.570097745	1.08
2597	0.570110819	-1.10
57092	0.57015204	-1.24
51327	0.570180838	-1.10
728716	0.570187658	-1.06
1268	0.5702026	-1.06
1395	0.570209817	-1.09
5378	0.570217325	1.08
NA	0.570225534	-1.08
NA	0.570228354	-1.04
572558	0.570250184	-1.10
NA	0.570257029	1.10
7737	0.570261373	-1.23
NA	0.570269537	-1.04
10408	0.570349719	-1.04
23549	0.57037648	-1.05
1734	0.570494385	-1.13
29967	0.570503382	-1.61
NA	0.570526704	1.05
NA	0.57052932	-1.05
83755	0.570556891	1.21
5915	0.570602356	-1.27
NA	0.570622571	-1.23
54800	0.570631215	1.17
51512	0.570635403	-1.29
148641	0.570643496	1.30
7187	0.570652892	1.15
51130	0.570689377	1.17
5467	0.570712536	1.43
27072	0.570713308	-1.25
130026	0.570724349	1.06
NA	0.57072641	1.06
6152	0.570735285	-1.11
286042	0.570741013	1.10
112858	0.570743921	-1.22
10864	0.570752008	-1.12
23544	0.570752185	1.04
9180	0.570770166	-1.18
56675	0.57080847	1.69
8847	0.570845137	1.06
6812	0.570904933	-1.34
9252	0.570960217	1.15
27006	0.570968047	1.08
9690	0.570971282	1.24
84925	0.570983767	1.18
8618	0.571000196	-1.04
100130998	0.571006508	-1.06
NA	0.571028918	-1.17
946	0.57105879	-1.04
NA	0.571115958	-1.06
54469	0.571121954	1.14
4714	0.571129479	-1.15
51076	0.57114037	-1.36
128637	0.571149388	1.24
NA	0.571172567	-1.82
83856	0.57119183	1.12
NA	0.571195996	1.07
57614	0.571212289	1.23
23125	0.571215604	1.15
NA	0.571218542	1.14
8775	0.571237587	-1.23
2042	0.571246937	-1.04
229	0.571256911	-1.07
NA	0.571312901	1.06
5792	0.571402779	1.23
56899	0.571405292	-1.04
NA	0.571455879	-1.05
23026	0.571464986	1.07
NA	0.571466145	-1.11
NA	0.571466508	-1.14
8618	0.571479097	-1.05
8916	0.571501335	-1.21
11260	0.571519616	-1.15
5915	0.571549775	1.11
NA	0.571584399	1.06
441601	0.571602219	-1.08
105	0.571631316	-1.12
158	0.571640994	-1.15
92335	0.571645295	1.19
9934	0.571648936	-1.04
64794	0.571650901	1.07
7086	0.571665951	-1.24
2271	0.571683603	-1.09
692159	0.57168367	1.07
11314	0.571727608	-1.06
25806	0.571737109	-1.26
9464	0.571752649	1.08
NA	0.571774603	-1.19
23424	0.571780764	-1.21
NA	0.571780774	-1.08
22889	0.571788091	-1.09
55254	0.571836923	-1.16
87178	0.571856303	1.24
55623	0.571862256	-1.14
NA	0.571905648	-1.07
NA	0.571953368	1.54
11014	0.57197979	-1.15
79898	0.571987452	-1.12
10876	0.572003708	1.04
6906	0.57202292	-1.13
80228	0.572024335	-1.17
7780	0.572029067	-1.13
64921	0.57204881	-1.04
NA	0.572085685	-1.06
79670	0.572101435	-1.17
8837	0.572106009	1.30
25819	0.572111826	1.12
1956	0.572157036	-1.09
57606	0.572218961	1.33
79587	0.572241094	-1.27
3751	0.572305676	1.05
NA	0.572308052	1.06
3117	0.572316341	-1.13
NA	0.572333193	1.04
285708	0.57234712	-1.21
7145	0.572380501	-1.47
80018	0.572389772	1.18
10388	0.572473221	1.06
NA	0.572476711	-1.31
55892	0.572534315	1.21
151636	0.572541047	1.22
2692	0.572548234	-1.07
NA	0.572550193	-1.06
4891	0.572551157	1.09
285331	0.572620634	-1.10
7716	0.572627545	1.15
NA	0.572632029	-1.13
8508	0.572649747	1.18
5066	0.572652569	-1.33
147694	0.572652736	-1.14
93183	0.572668741	-1.43
NA	0.572671017	-1.06
NA	0.572679083	-1.08
2597	0.572696066	-1.09
100134229	0.572706704	1.13
NA	0.572709809	-1.04
400752	0.572716442	-1.09
144165	0.572734137	-1.59
5792	0.572747022	1.26
1417	0.572769996	-1.10
8546	0.572779475	-1.19
5861	0.572779742	1.23
NA	0.572816084	1.28
10419	0.572830865	-1.26
340094	0.572842191	-1.05
NA	0.572870669	-1.06
7357	0.57287251	1.37
NA	0.572885373	-1.08
NA	0.572899063	-1.07
3954	0.5729097	1.28
11017	0.572921738	1.21
1999	0.572936508	1.96
NA	0.57295371	1.07
1840	0.573035295	1.13
25948	0.573052998	-1.16
550113	0.573083541	-1.07
7436	0.573115408	2.00
NA	0.573123311	1.08
NA	0.573123451	1.04
NA	0.573130978	-1.08
10224	0.573140244	1.54
3570	0.573148522	1.05
1184	0.573158551	-1.22
4126	0.573166225	-1.45
3033	0.573170341	1.31
80024	0.573220099	-1.06
3810	0.573255487	-1.08
10144	0.573322156	-1.51
55355	0.573343993	-1.18
NA	0.573373043	-1.10
10999	0.573391546	1.21
NA	0.573402656	1.13
79842	0.573408881	-1.20
339685	0.57341983	1.08
26084	0.573438643	1.69
65244	0.57346979	1.20
NA	0.573485055	1.14
11221	0.573489368	1.62
124995	0.573514818	1.17
172	0.573532364	-1.42
65057	0.573555295	1.23
4969	0.573594799	-1.07
5947	0.573595354	-1.07
285367	0.573633481	1.22
NA	0.573634216	1.22
286827	0.573645879	1.49
NA	0.57364831	-1.10
55057	0.573655048	-1.08
NA	0.573731137	1.04
51147	0.57379051	1.18
NA	0.573808056	-1.07
149986	0.573816309	1.26
7025	0.573836566	1.57
NA	0.573838862	-1.05
NA	0.573860912	1.09
NA	0.573870504	1.05
26524	0.573894445	-1.09
10308	0.573906286	-1.35
26245	0.573910818	-1.06
834	0.573924012	1.37
23536	0.573937745	-1.28
783	0.573943572	-1.07
6498	0.573991503	1.36
NA	0.573999692	1.06
NA	0.574035094	1.07
1235	0.574042322	-1.04
4323	0.574049018	-1.34
80161	0.574069359	-1.09
NA	0.574074542	-1.14
51088	0.574074545	-1.21
7760	0.574114702	-1.17
27151	0.574187515	-1.14
NA	0.574239602	1.07
10804	0.5742444	2.93
3932	0.574247125	1.15
933	0.574256109	1.17
29122	0.574263211	-1.08
NA	0.574274854	1.09
10629	0.57427989	-1.11
6929	0.574289955	-1.22
84266	0.574368773	1.09
8615	0.57437549	-1.30
NA	0.574435923	-1.06
401474	0.57449281	-1.05
144455	0.574505288	-1.12
283933	0.574508282	-1.15
2268	0.574590773	1.07
10699	0.574605249	-1.07
10726	0.574653567	1.04
NA	0.57466543	1.26
6870	0.574688867	-1.07
9774	0.574694025	1.15
NA	0.574701118	1.11
57620	0.574718881	1.13
55742	0.57473033	-1.06
286826	0.574731719	-1.06
166929	0.574734833	1.28
NA	0.574744692	-1.06
NA	0.574784162	-1.09
23542	0.574797062	1.08
NA	0.574800293	1.07
140453	0.574805083	-1.07
285194	0.574829682	-1.09
2898	0.574871952	1.03
13	0.574880503	1.13
NA	0.574914838	1.06
375616	0.574970436	1.16
NA	0.57497315	-1.48
84865	0.574991938	1.14
NA	0.575000727	1.06
3834	0.57500109	1.11
221092	0.575008388	1.19
6509	0.575021112	1.62
25770	0.57502239	1.13
23608	0.575028147	1.17
2975	0.575044461	-1.15
NA	0.575080575	1.13
10296	0.575082191	1.45
252884	0.575085783	1.09
58497	0.575099137	-1.13
NA	0.57516091	-1.10
79726	0.575170184	1.06
150577	0.575191685	-1.09
2195	0.575208717	-1.27
23660	0.575225729	-1.18
81501	0.575268287	1.06
79716	0.575283592	1.14
4610	0.575289839	-1.07
5007	0.575370097	1.09
